full dress rental service,['prom dress shop']
nursing college,['nursing school']
home audio store,"['home theater', 'home theater store']"
beauty therapy college,"['beauty school', 'barber school']"
wedding buffet,"['wedding caterer', 'catering', 'caterer']"
independent or preparatory school,"['private school', 'preparatory school', 'religious school']"
ice hockey club,"['hockey rink', 'hockey club', 'ice skating rink', 'ice skating instructor', 'ice skating club']"
bar restaurant furniture store,"['furniture wholesaler', 'bar stool supplier']"
fresh food market,"['produce market', ""farmers' market""]"
dog hostel,"['pet service', 'cat boarding', 'pet boarding', 'kennel']"
door shop,"['shower door supplier', 'screen store', 'shower door shop', 'door supplier']"
gyro restaurant,['greek restaurant']
park and garden,"['playground', 'garden']"
diy store,"['hardware store', 'hardware installation', 'rope lighting', 'home improvement store']"
lighting consultant,['landscape lighting designer']
painter and decorator,"['decorative painter', 'painting contractor', 'painter']"
construction equipment supplier,['industrial equipment supplier']
falafel restaurant,['middle eastern restaurant']
alternative medicine practitioner,"['naturopathic practitioner', 'holistic medicine practitioner']"
stitching class,"['needlework shop', 'sewing company']"
convenience stores organization,['convenience store']
silk shop,"['quilt shop', 'fabric store', 'sewing shop']"
youth clothing store,"['baby clothing store', ""children's clothing store""]"
medical laboratory,"['blood testing service', 'laboratory', 'medical lab']"
shredding services provider,"['paper shredding machine supplier', 'shredding service']"
idol manufacturer,['manufacturer']
caravan repair shop,['rv repair shop']
art centre,"['art museum', 'art center', 'artist']"
aikido school,['aikido classes']
video game shop,"['video game store', 'game store', 'video store']"
paper exporter,['paper distributor']
pipe manufacturer,"['tubing supplier', 'pipe supplier']"
french steak restaurant,"['bistro', 'french restaurant']"
figurine shop,"['collectibles store', 'toy store']"
tempura restaurant,"['sushi restaurant', 'japanese restaurant']"
pre gymnasium school,['school']
hong kong style fast food restaurant,['hong kong style cuisine']
military school,"['private school', 'school', 'preparatory school']"
west african restaurant,"['african cuisine', 'african food', 'african dining', 'african restaurant']"
store,['electronics store']
hunting shop,"['gun shop', 'ammunition supplier', 'hunting supply store', 'gunsmith']"
shinkin bank,['bank']
veterans hospital,['veterans center']
campervan and caravan dealer,"['rv dealer', 'mobile home dealer', 'rv supply store', 'recreational vehicle insurance']"
education department,['parochial school']
clock repair service,"['clock repair', 'clock store', 'watch repair service']"
tobacco supplier,"['tobacco shop', 'head shop', 'cigar shop', 'smoke shop', 'pipe store']"
car rental company,"['car rental agency', 'car leasing service', 'truck rental agency', 'van rental agency']"
helmet shop,"['used motorcycle dealer', 'motorcycle dealer', 'bike dealer', 'motorcycle parts store', 'motorcycle batteries', 'moped dealer', 'motor scooter dealer', 'triumph motorcycle dealer', 'motorcycle shop']"
plastic wholesaler,['plastic bag supplier']
hubei style restaurant,"['reservation', 'diner', 'restaurant', 'fine dining restaurant']"
elevator manufacturer,"['elevator service', 'grain elevator']"
patent lawyer,"['attorney', 'patent attorney']"
natural stone supplier,"['granite contractor', 'granite supplier', 'granite fabricator', 'crushed stone supplier', 'stone supplier', 'stone fabricator', 'marble supplier']"
beverage store,"['state liquor store', 'wine store', 'liquor store']"
gas engineer,['engineer']
oriental goods shop,['oriental goods store']
tax advisor,['accountant']
wine cellar,['wine store']
jewellery repair service,"['custom jewelry store', 'jewelry appraiser', 'custom jewelry', 'jewelry restoration', 'jewelry repair service']"
life insurance company,['life insurance agency']
concrete factory,['ready mix concrete supplier']
theatre company,['opera company']
ministry of social development,['department of social services']
fibreglass company,['fiberglass supplier']
debris removal service,"['garbage dump service', 'garbage removal service', 'garbage dump', 'trash removal service', 'garbage collection service', 'junk removal service']"
gay bar,['dance club']
car auction,"['online bidding', 'auto auction', 'online auction']"
japanese grocery shop,"['japanese grocery store', 'korean grocery store', 'asian grocery store']"
metal working shop,"['metal fabricator', 'steel fabricator']"
correctional services department,['jail']
retaining wall contractor,['retaining wall supplier']
provence restaurant,"['bistro', 'french restaurant', 'diner']"
helicopter charter rental & leasing,"['helicopter tour agency', 'aircraft rental service']"
private college,['private school']
vintage clothing shop,"['used clothing store', 'vintage clothing store']"
environmental protection organization,['environmental program']
holiday park,"['rv park', 'camp', 'cabins and lodging', 'mobile home park']"
stereo rental store,"['car stereo store', 'sound equipment rental', 'car audio store', 'dj supply store', 'stereo store', 'audio visual equipment rental service', 'car audio shop']"
community services,"['social worker', 'social services organization']"
garage,"['garage door supplier', 'garage door installation']"
fish & chips shop,['fish and chips restaurant']
shochu brewery,['brewery']
mobile phone shop,"['cell phone repair', 'cell phone store', 'cell phone batteries']"
needlecraft shop,"['needlework shop', 'quilt shop', 'embroidery shop', 'sewing shop']"
japanese cheap sweets shop,"['candy shop', 'candy store', 'confectionary store']"
bakery and cake shop,"['cake maker', 'wedding bakery', 'cakes', 'cake bakery', 'bakery']"
leagues club,['little league club']
visa and passport office,"['foreign consulate', 'embassy']"
rock music club,['blues club']
trailer,"['horse trailer dealer', 'trailer dealer', 'trailer supply store', 'trailer hitch supplier', 'trailer repair shop', 'trailer manufacturer', 'utility trailer dealer', 'boat trailer dealer']"
railway company,['railroad company']
chemical exporter,['cleaning supplies']
vehicle shipping agent,"['auto transport', 'car transport', 'automobile movers', 'trucking company', 'shipping company', 'car relocation service', 'car movers']"
moving supply shop,['moving supply store']
hindu priest,"['temple', 'hindu temple']"
senior high school,['high school']
clothing shop,"[""women's clothing store"", 'apparel store', 'clothing store', 'dress shop']"
beauty product supplier,['beauty supply store']
caravan supply shop,"['rv supply store', 'rv repair shop']"
utilities contractor,['utility contractor']
marriage registry office,"['license bureau', 'marriage license bureau']"
pregnancy care centre,['pregnancy care center']
baby shop,['baby store']
visa consultant,['consultant']
children's furniture shop,"[""children's furniture store""]"
tenant's insurance agency,"['business insurance', 'home insurance agency', ""renter's insurance agency"", 'insurance school']"
hockey pitch,['hockey club']
music conservatory,"['music instructor', 'musician', 'music lessons', 'music school']"
health resort,"['spa resort', 'beach resort']"
underwear shop,['lingerie store']
washing machine & dryer repair service,"['appliance repair service', 'home repair', 'washer and dryer repair service', 'small appliance repair service', 'refrigerator repair service', 'microwave oven repair service']"
second-hand furniture shop,"['antique store', 'used office furniture store', 'antiques', 'antique furniture store', 'antique mall', 'antique dealer', 'used furniture store']"
mutton barbecue restaurant,['barbecue restaurant']
dumpling restaurant,['chinese dumpling restaurant']
pizza takeaway,"['new york style pizza', 'pizza delivery', 'pizzeria', 'pizza restaurant']"
campervan park,"['rv park', 'camp', 'cabins and lodging', 'mobile home park']"
garden furniture store,"['outdoor furniture store', 'wicker store']"
oriental rug shop,"['rug store', 'oriental rug store', 'carpet store', 'flooring store']"
wheel shop,"['used tire shop', 'tire shop', 'wheel store']"
mexican grocers,"['mexican grocery store', 'mexican goods store']"
heating company,"['heating contractor', 'furnace equipment supplier', 'heating equipment supplier', 'air conditioning equipment supplier', 'furnace installation', 'hvac contractor']"
vehicle storage facility,"['self-storage facility', 'boat storage facility', 'automobile storage facility', 'rv storage facility']"
sports association,['sports club']
trailer supply shop,"['trailer dealer', 'trailer supply store', 'trailer hitch supplier', 'trailer repair shop', 'rv supply store', 'boat trailer dealer']"
cd store,"['used cd store', 'record store']"
insurance broker,['independent insurance agency']
girls' high school,['high school']
aluminium window,"['window supplier', 'windows', 'door supplier', 'window installation service']"
tattoo and piercing shop,"['ear piercing service', 'tattoo shop', 'body piercing shop']"
surgical clinic,['surgical center']
orthotics & prosthetics centre,['orthotics and prosthetics service']
industrial real estate agency,['commercial real estate agency']
video duplication service provider,"['video duplication service', 'cd duplication']"
family hotel,['hotel']
windsurfing shop,"['windsurfing store', 'surf shop']"
video conferencing service provider,"['video conferencing equipment supplier', 'video conferencing service']"
appliance rental service,['furniture rental service']
clothing accessories store,['fashion accessory store']
tropical fish shop,"['aquarium supplies', 'saltwater aquarium supplies', 'freshwater aquarium supplies', 'tropical fish store']"
trade centre,['paint store']
korean rib restaurant,['korean restaurant']
scaffolding company,['scaffolding rental service']
aero dance class,"['dance school', 'dance lessons', 'dance hall', 'dance company', 'dance studio']"
boot shop,"['shoe store', 'boot store']"
city administration,['city hall']
photo restoration shop,['photo restoration service']
internet shop,['internet cafe']
maternity hospital,"['hospital', 'emergency care facility']"
apartment letting agency,"['real estate rental agency', 'vacation home rental agency', 'apartment rental agency', 'cabin rental agency', 'cabin rentals']"
liquor shop,"['state liquor store', 'wine store', 'liquor store']"
curtain shop,"['window coveings', 'mini blinds', 'window treatment store', 'draperies', 'window treatments', 'window coverings', 'window shades', 'winow coverings']"
infectious disease doctor,"['infectious disease physician', 'physician']"
quad bike dealer,"['atv repair shop', 'suzuki motorcycle dealer', 'atv dealer', 'used motorcycle dealer', 'motorcycle dealer', 'bike dealer', 'snowmobile dealer', 'yamaha motorcycle dealer', 'triumph motorcycle dealer']"
boutique hotel,['inn']
glassware shop,['glass and mirror shop']
cabaret club,['dinner theater']
pet funeral service,"['funeral home', 'cremation service', 'funeral services', 'pet cemetery']"
disability taxi,['handicapped transportation service']
national reserve,"['state park', 'hiking destination', 'national park', 'nature preserve']"
digital printing service,"['printing service', 'digital printing', 'offset printing', 'commercial printer']"
electric motor shop,"['electric motor repair shop', 'electric motor store']"
retail space rental agency,['commercial real estate agency']
water cooler supplier,['bottled water supplier']
dental hygienist,"['dentist', 'dental cleanings', 'dental clinic']"
japanese steakhouse,"['sushi restaurant', 'japanese restaurant']"
deli shop,"['italian grocery store', 'deli', 'delicatessan']"
incense shop,['incense supplier']
metaphysical supply shop,['metaphysical supply store']
vacuum cleaner shop,"['vacuum cleaner store', 'vacuum cleaner repair shop', 'vacuum cleaning system supplier']"
second-hand clothing shop,['used clothing store']
land surveying office,"['land surveyor', 'surveyor']"
conservatory construction contractor,"['general contractor', 'contractor', 'construction company']"
agricultural machinery manufacturer,"['farm equipment supplier', 'tractor equipment supplier', 'farm equipment repair service', 'tractor dealer']"
miniatures shop,['miniatures store']
college of technology,['technical school']
key duplication shop,"['shoe shining service', 'boot repair shop', 'jewelry engraver', 'engraver', 'shoe repair shop', 'key duplication service', 'mobile key duplication service']"
insurance company,"['business insurance', 'motorcycle insurance agency', 'home insurance agency', ""renter's insurance agency""]"
yakitori restaurant,['sushi restaurant']
tax lawyer,['tax attorney']
pet moving service,"['pet transportation service', 'relocation service', 'mover']"
property valuer,"['estate appraiser', 'real estate appraiser', 'appraiser', 'valuations and appraisals', 'valuations']"
airsoft supply shop,"['gun shop', 'ammunition supplier', 'gunsmith']"
clothing manufacturer,"['t-shirt store', 't-shirt company']"
rowing club,['boat club']
wedding cake shop,"['cake maker', 'wedding bakery', 'cake bakery']"
passport photographer,"['photo lab', 'passport photo processor']"
pottery class,"['painting instructor', 'painting teacher', 'painting lessons', 'drawing lessons', 'pottery store', 'painting classes', 'art school', 'drawing classes']"
pipes wholesaler,['pipe supplier']
korean beef restaurant,['korean restaurant']
glass brick supplier,['glass block supplier']
fruit wholesaler,['produce wholesaler']
welding supply shop,"['welding supply store', 'welding gas supplier']"
mandarin restaurant,"['chinese restaurant', 'asian restaurant']"
stationery shop,['stationery store']
aggregate supplier,"['sand and gravel supplier', 'dirt supplier', 'topsoil supplier']"
drug store,['pharmacy']
lawyers association,"['attorney', 'immigration attorney', 'general practice attorney', 'lawyer', 'district attorney']"
dog day care centre,"['pet service', 'dog day care center']"
tax assessor,"[""tax collector's office""]"
recruitment agency,"['employment agency', 'recruiter', 'temp agency', 'professional staffing']"
gymnastics centre,['gymnastics center']
salsa dance class,"['dance school', 'dance lessons', 'dance hall', 'dance company', 'ballroom', 'ballroom dance instructor', 'dance studio']"
indoor golf course,['miniature golf course']
physiotherapy center,"['physical therapy clinic', 'physiotherapy']"
izakaya restaurant,"['sushi restaurant', 'japanese restaurant']"
cycling park,"['used bicycle shop', 'bicycle rental service']"
golf course,"['golf instructor', 'private golf course', 'golf club', 'golf course builder', 'public golf course']"
water purification company,"['sewage treatment plant', 'water treatment plant']"
beach volleyball court,['volleyball court']
watch repair shop,"['clock repair', 'clock store', 'watch repair service']"
driver and vehicle licensing agency,"[""driver's license office""]"
holiday apartment rental,['vacation rentals']
freight transport company,"['transportation services', 'trucking company']"
lift service,"['elevator service', 'grain elevator']"
electronics vending machine,['vending machine supplier']
kaiseki restaurant,['japanese restaurant']
magic shop,['magic store']
insulation materials store,['building materials store']
fish spa,"['day spa', 'massage spa', 'facial spa', 'spa']"
tax office,"[""tax collector's office""]"
home cinema installation,"['home theater', 'home theater store']"
motor vehicle dealer,"['pre owned vehicles', 'department of motor vehicles', 'used car dealer', 'certified pre owned vehicles']"
religious institution,"['christian church', 'church', 'disciples of christ church', 'new age church', 'hispanic church', 'moravian church', 'united church of christ']"
diagnostic centre,"['medical group', 'diagnostic center', 'medical clinic', 'medical center']"
pet care service,"['pet service', 'pet boarding', 'pet sitter', 'dog sitter', 'kennel', 'dog walker']"
central government office,"['federal government office', 'department of social services']"
tsukigime parking lot,['parking lot']
amusement centre,"['amusement center', 'video arcade']"
lingerie shop,['lingerie store']
chemical wholesaler,"['cleaning supplies', 'cleaning products supplier']"
housing utility company,['public utility']
property developer,['real estate developer']
table tennis supply shop,"['soccer store', 'table tennis supply store', 'sports card store', 'sporting goods store', 'sportswear store']"
electrical repair shop,"['appliance repair service', 'home repair', 'washer and dryer repair service', 'microwave oven repair service', 'appliance repair parts dealer']"
dog cafe,['hot dog stand']
photography shop,"['camera store', 'photo shop', 'video camera repair service', 'camera shop', 'cameras']"
washer & dryer repair service,"['appliance repair service', 'home repair', 'washer and dryer repair service', 'small appliance repair service', 'refrigerator repair service', 'microwave oven repair service', 'appliance repair parts dealer', 'appliance repair parts store']"
train ticket agency,['bus ticket agency']
gay night club,"['dance club', 'night club']"
army museum,"['museum', 'history museum']"
take away restaurant,"['new york style pizza', 'delivery restaurant']"
men's clothes shop,"[""men's clothing""]"
education center,['learning center']
wicker shop,"['outdoor furniture store', 'wicker store']"
lawn mower shop,"['snow blower repair', 'lawn mower store', 'tractor repair shop']"
animal park,['zoo']
washing machine & dryer shop,['washer and dryer repair service']
new american restaurant,"['latin american restaurant', 'south american restaurant', 'american restaurant']"
animal feed shop,"['livestock supplies', 'feed store', 'livestock feed']"
machinery parts manufacturer,"['tractor equipment supplier', 'tractor dealer']"
food manufacturer,['food products supplier']
boiler supplier,['furnace equipment supplier']
pottery classes,"['painting instructor', 'painting lessons', 'drawing lessons', 'pottery store', 'painting classes', 'art school', 'drawing classes']"
equipment supplier,['safety equipment supplier']
holiday home letting agency,"['vacation home rental agency', 'apartment rental agency', 'cabin rental agency', 'cabin rentals']"
paper shop,['stationery store']
horse-riding service,"['horse riding school', 'trail riding', 'pony ride service', 'horse rental service', 'horseback riding service']"
retirement village,"['retirement community', 'retirement home']"
self defence school,"['tae kwon do classes', 'self defense school', 'tae kwon do school']"
fax service provider,['fax service']
butchers,"['butcher shop', 'meat market']"
printer ink refill store,"['office supply store', 'printer ink']"
printing equipment supplier,['screen printing supply store']
cv service,['resume service']
car park,['parking lot']
bricklayers,['brick layer']
environmental service,"['environmental consultant', 'environmental health service', 'water testing service']"
flower market,"['florist', 'flower delivery', 'flower shop']"
cancer treatment centre,['cancer treatment center']
aeromodel shop,"['hobby shop', 'model shop', 'model train store']"
wallpaper shop,['wallpaper store']
computer desk store,"['used office furniture store', 'office furniture store']"
spouting service,['gutter cleaning service']
english language school,['language school']
circular distribution service,['distribution service']
computer accessories store,['computer store']
outlet,['outlet store']
shipping and postal service,"['courier service', 'post office', 'mailing service']"
door manufacturer,"['window supplier', 'windows', 'door supplier']"
cooking class,['culinary school']
meditation class,['meditation instructor']
wholesale food store,"['wholesale retail', 'health food store', 'natural foods store', 'feed store']"
debt collection agency,"['debt recovery', 'debt collection', 'collection agency', 'debt collector']"
sundae restaurant,"['reservation', 'diner', 'restaurant', 'fine dining restaurant']"
piano tuning and repair service,"['piano store', 'piano tuning service', 'piano repair service']"
diving club,"['scuba tour agency', 'dive shop', 'scuba instructor']"
wildlife and safari park,['wildlife refuge']
aircraft rental agency,"['helicopter tour agency', 'aircraft rental service']"
church of england church,"['episcopal church', 'church', 'anglican church']"
organic farm,"['produce market', ""farmers' market""]"
private tutor,['english tutor']
kebab place,['turkish restaurant']
sewing machine shop,"['sewing company', 'sewing shop', 'sewing machine repair service']"
septic tank service,['septic system service']
chimney services,['chimney sweep']
second-hand bicycle shop,"['bicycle shop', 'bicycle dealer', 'used bicycle shop', 'bike shop']"
auto air conditioning service,['automotive air conditioning']
wrapping paper shop,['gift wrap store']
pet food and animal feeds,"['livestock supplies', 'feed store', 'livestock feed']"
engine rebuilding service station,['engine rebuilding service']
fence supply shop,"['fencing', 'fence supply store']"
storage facility,"['self-storage facility', 'boat storage facility', 'automobile storage facility', 'rv storage facility']"
puerto rican restaurant,['spanish restaurant']
sticker manufacturer,"['custom label printer', 'decal supplier']"
masonry supply shop,"['concrete and masonry', 'masonry supply store']"
hookah shop,"['tobacco shop', 'head shop', 'cigar shop', 'smoke shop', 'pipe store']"
tennis shop,['tennis store']
petrol company,['oil and gas producer']
bike sharing station,['bicycle rental service']
canoeing area,"['canoe and kayak tour agency', 'kayak tours and rentals', 'canoe and kayak rental service', 'canoe and kayak store']"
virtual office rental,['office space rental agency']
office accessories wholesaler,"['office supply store', 'office equipment supplier']"
catering supplier,['kitchen supply store']
vehicle dent removal service,['auto dent removal service']
video game rental agency,"['video game store', 'game store']"
hot dog restaurant,['hot dog stand']
fund management company,['investment firm']
cake decorating equipment shop,['baking supply store']
roofing supply shop,['roofing supply store']
city department of transportation,['department of transportation']
korean food shop,"['japanese grocery store', 'korean grocery store', 'asian grocery store']"
taxi stand,"['taxicab stand', 'taxi service']"
bankruptcy lawyer,['bankruptcy attorney']
angler fish restaurant,['seafood restaurant']
reserve bank,"['stadium', 'fair', 'convention center', 'airstrip', 'science museum', 'opera house', 'fountain', 'aquarium', 'federal reserve bank']"
used game shop,"['video game store', 'trading card store', 'game store', 'video store']"
chinese takeaway,['chinese delivery restaurant']
fireplace shop,"['fireplace store', 'wood stove shop', 'electric fireplaces', 'gas logs supplier']"
gas cylinders supplier,['natural gas supplier']
motorsports shop,['motorsports store']
meal delivery,"['healthy meal delivery service', 'diet foodl delivery service', 'meal delivery service', 'prepared meal service', 'diet food delivery service']"
theater company,['opera company']
appliances customer service,"['appliance repair service', 'home repair']"
bed shop,"['wallbed store', 'bedroom furniture store', 'mattress store', 'bedroom furniture', 'bedding store', 'murphy bed store', 'futon store']"
ferry service provider,['ferry service']
private hospital,['hospital']
wastewater treatment service,"['sewage treatment plant', 'water treatment plant']"
battery shop,"['truck batteries', 'motorcycle batteries', 'car battery store']"
off-road race track,"['race track', 'go kart track']"
cooler supplier,['bottled water supplier']
pastry shop,"['cakes', 'cake bakery', 'bakery']"
boxing club,"['boxing gym', 'boxing classes']"
radio station,['radio broadcaster']
bar & grill,"['bar and grill', 'bar']"
baseball goods shop,"['soccer store', 'sports card store', 'sporting goods store', 'sportswear store']"
car radiator repair service,"['radiator shop', 'radiator repair service', 'auto radiator repair service']"
finance broker,['mortgage broker']
pond supply shop,"['pond supply store', 'pond fish supplier']"
glazier,['glass and mirror shop']
swimming pool,['public swimming pool']
surgical centre,['surgical center']
insurance attorney,"['general practice attorney', 'labor relations attorney', 'bankruptcy attorney', 'social security attorney', 'personal injury attorney']"
mountain cabin,['cabins and lodging']
shopping mall,"['mall', 'shopping center']"
rubber stamp shop,"['rubber stamp store', 'stamp shop']"
memorial estate,['memorial park']
fertiliser supplier,['fertilizer supplier']
fishing shop,"['fishing camp', 'fishing store', 'bait shop']"
signwriter and manufacturer,['sign shop']
oil recycling and disposal,"['sewage disposal service', 'electronic recycling facilities', 'waste management service', 'electronic recycling', 'recycling center']"
tax preparation,['tax preparation service']
mountaineering class,['rock climbing gym']
fitted furniture supplier,['closets']
embossing service provider,['embossing service']
tannery,['leather wholesaler']
theatrical costume supplier,"['costume rental service', 'costume store']"
pacific northwest restaurant (us),"['vegetarian restaurant', 'restaurant']"
museum of space history,"['museum', 'history museum']"
log cabins,['log home builder']
road contractor,"['contractor', 'road construction company']"
french haute cuisine restaurant,['french restaurant']
interior plant hire service,['interior plant service']
tea store,['tea supplier']
building equipment hire service,['tool rental service']
primary school,"['public school', 'catholic school']"
military barracks,"['military airport', 'air force base']"
fire station,['fire department']
cheque cashing service,"['cash advance service', 'check cashing service']"
vegetable wholesaler,['produce wholesaler']
stationery wholesaler,['office equipment supplier']
hearing aid shop,"['hearing aid store', 'hearing aid repair service', 'hearing aid equipment store']"
screw supplier,['fastener supplier']
new zealand restaurant,['mexican goods store']
saddlery,"['horse supplies', 'tack shop']"
convenience stores organisation,['convenience store']
drivers license training school,['driving school']
blind school,['school for the deaf']
cattle market,['seafood market']
swimming school,['swimming instructor']
outdoor movie theater,['movies']
gents tailor,['tailor']
garden building supplier,"['mulch supplier', 'dirt supplier', 'landscaping supply store', 'topsoil supplier']"
acrylic store,['plastic fabrication company']
energy supplier,"['gas to electric service', 'natural gas supplier', 'solar energy equipment supplier', 'electric utility company']"
antique shop,"['antique store', 'antiques', 'antique furniture store', 'antique mall', 'antique dealer']"
farmstay,['dude ranch']
baking supply shop,"['baking supply store', 'bakery']"
non vegetarian restaurant,"['health food restaurant', 'vegetarian restaurant', 'vegan restaurant']"
hotel downtown,['hotel']
electronics retail and repair shop,['electronics store']
machine repair service,"['appliance repair service', 'home repair', 'washer and dryer repair service', 'small appliance repair service', 'refrigerator repair service', 'microwave oven repair service', 'appliance repair parts dealer', 'appliance repair parts store', 'sewing machine repair service']"
aircraft manufacturer,"['aerospace company', 'aircraft supply store']"
conference centre,"['meeting room', 'conference center']"
adult dvd shop,['adult entertainment store']
sports injury clinic,"['sports medicine clinic', 'sports medicine physician']"
phone repair service,"['cell phone repair', 'screen repair service', 'cell phone batteries']"
hot bedstone spa,"['day spa', 'massage spa', 'spa resort', 'facial spa', 'spa']"
computer shop,"['computer store', 'used computer store']"
self service car wash,['car wash']
cupcake shop,"['cake maker', 'cakes', 'cake bakery']"
rug shop,"['rug store', 'oriental rug store']"
real estate college,['real estate school']
gymnastics club,['gymnastics center']
insulation materials shop,['building materials store']
plastic bags wholesaler,['plastic bag supplier']
shop equipment supplier,['kitchen supply store']
organic food store,"['wholesale retail', 'health food store', 'natural foods store', 'feed store']"
cake decorating equipment supplier,['baking supply store']
photocopier supplier,"['copier repair service', 'office equipment rental service']"
north african restaurant,"['african food', 'african dining']"
football pitch,"['football field', 'soccer field']"
home automation company,['home automation systems']
jewish restaurant,['kosher restaurant']
aged care service,"['elder care', 'senior care']"
dress and tuxedo rental service,"['tuxedo shop', 'formal wear store']"
battery manufacturer,"['truck batteries', 'motorcycle batteries', 'car battery store']"
dive club,"['scuba tour agency', 'scuba instructor']"
demolition company,"['excavating contractor', 'demolition contractor']"
religious organisation,['religious organization']
natural stone exporter,"['granite contractor', 'granite supplier', 'granite fabricator', 'crushed stone supplier', 'stone supplier', 'stone fabricator', 'marble supplier']"
model maker,['model design company']
head start centre,['head start center']
hospital department,['emergency room']
water filter supplier,['water softening equipment supplier']
bar restaurant furniture shop,"['furniture wholesaler', 'bar stool supplier']"
english language instructor,['language school']
rubbish collection service,"['sewage disposal service', 'garbage dump service', 'garbage removal service', 'garbage dump', 'trash removal service', 'garbage collection service', 'junk removal service']"
children's amusement centre,['amusement center']
leather goods wholesaler,['leather wholesaler']
oriental medicine store,['herb shop']
burrito restaurant,"['mexican restaurant', 'mexican goods store']"
pvc windows supplier,['windows']
retreat centre,['retreat center']
chocolate cafe,['chocolate shop']
it support and services,['computer technical support']
student halls,['student housing center']
work clothes shop,['work clothes store']
interior architect office,"['interior designer', 'architecture firm']"
computer service,"['computer maintenance', 'computer fixing', 'computer repair service']"
costume shop,"['party store', 'costume rental service', 'costume store']"
plastic surgery clinic,['plastic surgeon']
domestic airport,['airport terminal']
sports medicine doctor,"['sports medicine clinic', 'sports medicine physician']"
outdoor swimming pool,['public swimming pool']
job centre,['employment center']
sfiha restaurant,"['bar and grill', 'reservation', 'diner', 'restaurant', 'fine dining restaurant']"
wood supplier,"['milled flooring supplier', 'lumber mill', 'lumber store']"
singles organisation,"['dating service', 'singles organization']"
fortune telling services,['psychic']
exhibit,"['sculpture museum', 'museum', 'history museum']"
two wheeler repair shop,['motorcycle repair shop']
hardware shop,"['hardware store', 'hardware installation', 'home improvement store']"
draughting service,['drafting service']
childrens shop,"['baby clothing store', 'baby store', ""children's clothing store""]"
vocational school,"['trade school', 'technical school']"
indoor playground,['amusement center']
drug testing laboratory,['drug testing service']
art supply shop,"['airbrushing supply store', 'art supply store', 'drafting equipment supplier']"
quantity surveyor,['surveyor']
nursing home,"['elder care', 'retirement home']"
foreign trade consultant,['international trade consultant']
vegetarian cafe and deli,['deli']
sofa store,"['unfinished furniture store', 'wallbed store', 'furniture store']"
adult education centre,['adult education school']
clairvoyant,['psychic']
education councils & boards office,['board of education']
paintings store,"['airbrushing supply store', 'art supply store', 'drafting equipment supplier']"
youth clothing shop,['baby clothing store']
ten pin bowling alley,"['laser tag center', 'bowling supply shop', 'bowling alley']"
cheese manufacturer,['cheese shop']
coffee store,['coffee shop']
security system installer,['burglar alarms']
bottle shop,"['state liquor store', 'wine store', 'liquor store']"
galician restaurant,"['spanish restaurant', 'tapas restaurant']"
social welfare center,['youth social services organization']
leather coats shop,"['leather goods store', 'clothing store']"
chartered accountant,"['certified public accountant', 'accountant']"
investment company,['investment firm']
oriental medicine clinic,"['acupuncture', 'acupuncture clinic', 'acupuncturist']"
local history museum,"['sculpture museum', 'museum', ""children's museum"", 'history museum', 'historical society']"
agricultural service supply agency,['agricultural service']
food manufacturing supply,"['food distribution', 'food products supplier']"
dance restaurant,"['lebanese restaurant', 'middle eastern restaurant']"
eclectic restaurant,"['reservation', 'diner', 'restaurant', 'fine dining restaurant']"
lighting manufacturer,['interior lighting']
church of jesus christ of latter-day saints (mormon),['church of jesus christ of latter-day saints']
solar energy company,['solar energy equipment supplier']
european restaurant,['eastern european restaurant']
shoe factory,['boot store']
mental hospital,"['mental health clinic', 'psychiatric hospital', 'mental health service']"
art studio,"['painting instructor', 'painting teacher', 'painting lessons', 'drawing lessons', 'painting parties', 'painting classes', 'art school', 'drawing classes']"
alcoholic beverage wholesaler,"['beverage distributor', 'beer distributor']"
health food shop,"['health food store', 'natural foods store']"
immigration lawyer,"['attorney', 'immigration attorney', 'lawyer', 'district attorney']"
ear-piercing service,['ear piercing service']
mirror shop,['glass and mirror shop']
smart dealer,['mercedes benz dealer']
computer support and services,['computer technical support']
leather goods supplier,['leather goods store']
fleamarket,['flea market']
salsa classes,"['dance school', 'dance lessons', 'dance hall', 'dance company', 'dance studio']"
office equipment rental company,['office equipment rental service']
visitor centre,"['tourist information center', 'information bureau']"
hot water system supplier,"['tankless water heater replacement', 'water heater installation', 'water heater replacement', 'water heater repair', 'tankless water heater repair', 'tankless water heater installation']"
observatory,"['stadium', 'convention center', 'science museum', 'opera house', 'aquarium', 'federal reserve bank']"
green energy supplier,['solar energy equipment supplier']
shop,['electronics store']
alternative medicine clinic,"['natural medical therapies', 'naturopathic practitioner', 'holistic medicine practitioner']"
ski hire service,"['ski rental service', 'snowboard rental service', 'water ski shop', 'sports equipment rental service', 'ski shop', 'snowboard shop']"
mens tailor,['tailor']
chartered surveyor,['surveyor']
baby swimming school,['swimming instructor']
backpacker hostel,['hostel']
camping shop,"['outdoor sports store', 'hunting supply store', 'climbing equipment', 'camping equipment', 'camping store']"
hygiene service,['sanitation service']
majorcan restaurant,"['reservation', 'diner', 'restaurant', 'fine dining restaurant']"
generator shop,['generators']
sand & gravel supplier,"['sand and gravel supplier', 'crushed stone supplier', 'topsoil supplier']"
school of computing,['computer training school']
bpo placement agency,"['employment agency', 'recruiter', 'temp agency', 'professional staffing']"
